year,count,country,title
China,2016.0,用于判定吞咽缺陷的技术,1
China,2016.0,一种移动式智控生态植物墙,1
China,2016.0,改善的植物育种方法,1
China,2016.0,利用复合养殖的城市型生物絮团养殖与植物栽培系统,1
China,2016.0,基于真实环境的混凝土开裂全过程试验装置,1
China,2016.0,聚酰胺树脂组合物、制造方法、成型品,1
China,2016.0,超高介电常数石榴石,1
China,2016.0,具有集成能源供给、存储设备和混合控制系统的五重效果发电多循环混合可再生能源系统,1
China,2016.0,1-(氯甲基)-23-二氢-1H-苯并[e]吲哚二聚体抗体-药物缀合物化合物及使用和治疗方法,1
China,2016.0,半导体晶粒的拾取装置以及拾取方法,1
China,2016.0,使用作用力施加组件的泵送流体输送系统和方法,1
China,2016.0,一种用于高架桥下绿化带的雨水调蓄灌溉系统,1
China,2016.0,充分分离植物组织的方法和装置,1
China,2017.0,啤酒酿造装置,4
China,2017.0,全球资源定位器,1
China,2017.0,一种植物的栽培方法,1
China,2017.0,一种植物生长监控方法、装置和系统,1
China,2017.0,用于照明控制的系统和方法,1
China,2017.0,注射成型系统以及制造部件的方法,1
China,2017.0,智能烹饪系统,1
China,2017.0,用于耳塞的带有插座连接器的耳塞盒,1
China,2017.0,全自动快递件分拣系统,1
China,2017.0,先张法预应力混凝土轨道板机组流水线自动化制造技术,1
China,2017.0,混联式可移动重载铸造机器人,1
China,2017.0,具有延长的流动时间保持的疏水性整理剂组合物及其制造的建筑产物,1
China,2017.0,多功能整理机器人,1
China,2017.0,垃圾分拣系统和方法,1
China,2017.0,一种作物苗情监测系统和方法,1
China,2017.0,自动分析装置及样本分析方法,1
China,2017.0,基于多源信息融合的大田水肥一体化智能管控系统及方法,1
China,2017.0,一种基于智能家居的智能花卉栽培系统,1
China,2017.0,一种阳光跟踪及智能浇水的花盆,1
China,2017.0,数据管理系统,1
China,2017.0,智能植物花盆系统,1
China,2017.0,一种基于物联网的远程可视化智能灌溉系统,1
China,2017.0,一种立式植物栽培架及含其的植物栽培系统,1
China,2017.0,监控土方作业设备的地面接合产品,1
China,2017.0,多功能智能养殖饲育系统,1
China,2017.0,用于表征植物行为的方法和系统,1
China,2017.0,建造塔的方法,1
China,2017.0,用于确定和分析事件在网络上的影响严重性的方法,1
China,2017.0,水污染物的实时检测,1
China,2017.0,用于制备冷藏或冰冻产品的系统,1
China,2017.0,用于外耳的经皮刺激的方法和装置,1
China,2017.0,一种基于超声波技术和无人机的核电站混凝土建筑物缺陷检测系统,1
China,2017.0,停车障碍物定位器和高度估计器,1
China,2017.0,用于提高cftr活性的化合物、组合物和方法,1
China,2017.0,一种蒸煮装置,1
China,2017.0,一种基于物联网的果蔬智能灌溉系统,1
China,2017.0,用于生产均质化烟草材料的浇铸幅材的设备,1
China,2017.0,纳米结构化制品,1
China,2017.0,智慧养殖管理系统,1
China,2017.0,一种生活垃圾分类收集及智能监督的方法和系统,1
China,2017.0,集成为一个手持件的用于分配流体的分配器,1
China,2017.0,一种适用家庭餐饮的啤酒酿造装置,1
China,2017.0,形成钙钛矿光活性器件的光活性层的方法,1
China,2017.0,一种智能化无人餐厅,1
China,2018.0,化学动力装置及其尤其用于注射高粘性流体的方法,1
China,2018.0,过滤监测系统,1
China,2018.0,饮料酿泡系统和方法,1
China,2018.0,一种金属粉末冶金自动定量上料、成型装置,1
China,2018.0,信息处理装置、信息处理方法及程序,1
China,2018.0,移动式摄像装置及移动式摄像方法,1
China,2018.0,一种全自动家庭阳台花卉植物种植管理智能系统,1
China,2018.0,用于改变角质表面的设备和方法,1
China,2018.0,智能灌溉监测与控制系统,1
China,2018.0,改变角质表面的处理组合物、设备和方法,1
China,2018.0,一种排水管道清理装置,1
China,2018.0,用于制作饮品的设备,1
China,2018.0,获取和制备用于鉴定和抗生素敏感性试验的微生物样品的自动化方法和系统,1
China,2018.0,棒状香肠的快速部分干燥,1
China,2018.0,一种植物感知培育分享系统及植物养护方法,1
China,2018.0,一种生物空气净化器,1
China,2018.0,自适应喷淋清洁系统,1
China,2018.0,一种plc控制的施肥灌溉系统,1
China,2018.0,一种作物生长灌溉决策控制系统,1
China,2018.0,一种显示流量的液体容器及其液体流量检测方法,1
China,2018.0,用于气体分离的电化学方法,1
China,2018.0,食物制备控制系统,1
China,2018.0,一种矸石山生态环境恢复综合治理方法,1
China,2018.0,预应力轨道板连续化生产成套设备,1
China,2018.0,自移动园艺机器人及其系统,1
China,2018.0,基于人工智能的智慧清洁能源餐厅的用餐管理系统,1
China,2018.0,一种用于智能浇水花盆的湿度自动控制系统,1
China,2018.0,奶牛的可穿戴设备,1
China,2018.0,作为sting调节剂的环状嘌呤二核苷酸,1
China,2018.0,一种光伏计量泵阀智能化系统,1
China,2018.0,肟酯化合物及含有该化合物的聚合引发剂,1
China,2018.0,一种轨道系统安全状态综合监测及智能分析方法,1
China,2018.0,一种控制自主式移动机器人的方法,1
China,2018.0,一种智能菜园控制系统及其控制方法,1
China,2018.0,多功能植物养护装置,1
China,2019.0,用于与化工生产工艺有关的或工业环境的数据收集系统,1
China,2019.0,微生物产物及其用于提高石油采收率的用途,1
China,2019.0,自支撑mof膜,1
China,2019.0,用于降低石油的粘度的材料和方法,1
China,2019.0,用于管理用户的浓缩物使用的系统和方法,1
China,2019.0,电机,1
China,2019.0,烹饪器具,1
China,2019.0,在农作物收割操作期间适配前视生物量转换和机器控制,1
China,2019.0,基于物联网的农业大棚环境管理监测装置,1
China,2019.0,用于便携式个人空气质量监测器的装置、系统和方法,1
China,2019.0,一种基于物联网与人工智能的植物养护系统,1
China,2019.0,使用流式细胞术数据的人工神经网络分析进行癌症诊断的系统和方法,1
China,2019.0,隔热体及隔热组件,1
China,2019.0,含有硅原子的依伐卡托类似物,1
China,2019.0,一种基于马兰戈尼效应的晶圆后处理系统和方法,1
China,2019.0,用于从组装线生长舱中的托盘清除流体的系统和方法,1
China,2019.0,有机半导体化合物,1
China,2019.0,制造纤维增强混凝土板的连续方法,1
China,2019.0,机器人辅助的激光手术系统,1
China,2019.0,用于为核反应堆建模的系统和方法,1
China,2019.0,一种农业智能无土栽培装置,1
China,2019.0,基于需求生产产品的系统和方法,1
China,2019.0,用于掩饰色调瑕疵的化妆品组合物的阵列,1
China,2019.0,丝状真菌生物垫、及其生产方法和使用方法,1
China,2019.0,管理生长舱流水线中的水用量的系统和方法,1
China,2019.0,规划和实施农业措施,1
China,2019.0,按需机器人食物组装及相关系统、设备和方法,1
China,2019.0,生长舱流水线的图像获取系统和方法,1
China,2019.0,用于涂覆柔性基板的沉积设备,1
China,2019.0,苯基取代的二氢萘啶类化合物及其用途,1
China,2019.0,护线套、电池组以及电子设备,1
China,2019.0,水肥管控方法及系统,1
China,2019.0,可获得作物完整根系及对土壤温湿度无线测报的栽培系统,1
China,2019.0,垃圾分类回收的方法、装置、智能垃圾桶和存储介质,1
China,2019.0,脱羧的大麻树脂、其用途和制备其的方法,1
China,2019.0,城建用环保绿化带,1
China,2019.0,用于生产与批量生产的产品混合的定制产品的系统和方法,1
China,2019.0,基于云服务的农作物种植托管系统及方法,1
China,2019.0,一种基于微服务架构的智慧滴灌云服务管理系统,1
China,2019.0,基于模糊逻辑控制理论的节水灌溉方法及节水灌溉系统,1
China,2019.0,一种自动倾倒翻转式洗桶装置,1
China,2019.0,用于控制铺设材料的质量的方法和设备,1
China,2019.0,新发酵系统和方法,1
China,2019.0,用于工业物联网的方法和系统,1
China,2019.0,用于避免生长舱的收获的系统和方法,1
China,2019.0,自动处理和分选昆虫以用于生长和释放,1
China,2019.0,用于昆虫幼虫的自动化大规模饲养系统,1
China,2019.0,机器人水果采摘系统,1
China,2020.0,蚊子的性别分选,1
China,2020.0,一种双塔单索面矮塔斜拉桥主桥的施工工艺,1
China,2020.0,用于精密培养、控制和监测活细胞的微流体启用式多孔细胞培养设备和系统,1
China,2020.0,闭环氧气控制,1
China,2020.0,单位剂量口腔护理组合物,1
China,2020.0,水肥一体化灌溉系统,1
China,2020.0,透明柔性传感器及其制备方法、电子皮肤及可穿戴设备,1
China,2020.0,杂草灭活设备,1
China,2020.0,用于植物栽种的容器及方法,1
China,2020.0,智能调控式垃圾回收方法、系统、存储介质、装置及应用,1
China,2020.0,自动化餐饮设备及其运行方法,1
China,2020.0,用于等速电泳的系统、设备和方法,1
China,2021.0,嘧啶衍生物作为激酶抑制剂,1
China,2021.0,一种污水处理厂污水实验检测用高精度采样装置,1
China,2021.0,具有改善的连接性、气流和气溶胶路径的气溶胶递送装置,1
China,2021.0,一种智能化室内多层水培种植系统,1
China,2021.0,双(芳基酚盐)路易斯碱催化剂及其方法,1
China,2022.0,用于食料的输注和干燥的系统和方法,1
China,2022.0,用于用双重固化树脂的增材制造的双重前体树脂系统,1
China,2022.0,宠物生活用盆,1
China,2022.0,用于空间组学测序的确定性条形码,1
China,2022.0,信息处理装置、方法、程序,1
Eurasian Patent Office,2017.0,Соединения которые ингибируют белок mcl-1,1
European Patent Office,1980.0,Matériau absorbeur et accumulateur de calories sous forme de chaleur latente et applications,1
European Patent Office,1980.0,Machine automatique pour le dépôt d'objets fragiles sur le sol notamment de tubercules germés,1
European Patent Office,1981.0,Compost provenant de déchets organiques procédé pour son obtention et installation pour la mise en oeuvre du procédé,1
European Patent Office,1983.0,Procédé de fabrication semi-continue de compositions alimentaires et installation pour la mise en oeuvre de ce procédé,1
European Patent Office,1984.0,Procédé et dispositif de commande des déplacements d'une pièce et leur utilisation dans une machine de ramassage de foin,1
European Patent Office,1984.0,A terrestrial localization plant and auxiliaries for use thereof.,1
European Patent Office,1984.0,Système pour l'observation et la quantification automatiques de phénomènes susceptibles d'être détectés par fluorescence,1
European Patent Office,1985.0,Apparatus for picking up and conveying crop or other material,1
European Patent Office,1985.0,Procédé et dispositif de commande automatique de l'irrigation de végétaux,1
European Patent Office,1985.0,Installation de traitement d'une matière combustible et son mode de fonctionnement,1
European Patent Office,1985.0,Procédé et dispositif pour la culture intensive de plantes aquatiques,1
European Patent Office,1986.0,A method of controlling electromagnetic actuators and a controller therefor,1
European Patent Office,1986.0,Procédé et dispositif d'optimisation dans un procédé de réduction de la dimension du fleurage d'une bande d'acier galvanisé,1
European Patent Office,1986.0,Digesteur et procédé de digestion anaérobie le mettant en oeuvre,1
European Patent Office,1987.0,Atelier de reconditionnement d'une chaussée,1
European Patent Office,1987.0,Dispositif de culture,1
European Patent Office,1988.0,Cabine pour aéro-ionisation intensive à transfert et capture contrôlés d'ions oxygène négatifs,1
European Patent Office,1988.0,Système de pesage comprenant un récepteur de charge à mobilité limitée dans le sens horizontal,1
European Patent Office,1988.0,Presse à balles cylindriques automatisée,1
