year,count,country,inventor
China,2011,克里斯蒂娜·A·格鲁尼克,1
China,2011,丹尼尔·帕特里克·普佐,1
China,2011,进耀·朱,1
China,2011,井上竜太,1
China,2011,卡坦·绍夫,1
China,2011,D·W·罗伯森,1
China,2011,小番昭宏,1
China,2011,J·W·H·范赖因辛根,1
China,2011,R·奈瓦雷兹,1
China,2011,安德烈·阿森奥尔特,1
China,2011,D·卡德里尼,1
China,2011,克里斯多佛·莱昂纳德·帕戴恩,1
China,2011,P·德克尔,1
China,2011,R·L·默里,1
China,2011,罗纳德·F·赫德,1
China,2011,尾阪景子,1
China,2011,迪内希·I·莫迪,1
China,2011,杰克布斯·西蒙·帕特鲁斯·范迪朋,1
China,2011,S·菲莱恰,1
China,2011,约翰·托,1
China,2011,R·施马尔茨,1
China,2011,G·扬斯,1
China,2011,H-G·米尔豪森,1
China,2011,W·E·史密斯,1
China,2011,J·克拉松,1
China,2011,森屋芳洋,1
China,2011,保罗·埃斯库德罗,1
China,2011,乔尔·D·万德拉,1
China,2011,金承载,1
China,2011,阪下真悟,1
China,2011,中岛由纪子,1
China,2011,克里斯托弗·丹克,1
China,2011,克拉伦斯·埃蒙斯,1
China,2011,格奥弗里·阿兰·奥辛,1
China,2011,A·D·M·克里嫩,1
China,2011,山内祥敬,1
China,2011,山下大树,1
China,2011,N·德凯泽尔,1
China,2011,上妻宗广,1
China,2011,左部显芳,1
China,2011,周贤智,1
China,2011,B·L·阮,1
China,2011,D·B·梅森,1
China,2011,A·凯斯勒,1
China,2011,韩忠润,1
China,2011,K·M·威恩,1
China,2011,R·米尔德,1
China,2011,阿姆里希·贾亚普拉卡什·沃克,1
China,2011,铃木真树,1
China,2011,L·阿尔达纳,1
China,2011,胡东恩,1
China,2011,吴林,1
China,2011,米夏埃尔·克里斯蒂安·德恩,1
China,2011,莫利斯·托帕斯,1
China,2011,M.巴拉,1
China,2011,万里,1
China,2011,康颂标,1
China,2011,H.李,1
China,2011,P.格尔瓦西奥,1
China,2011,何川,1
China,2011,克里斯蒂安·切尔梅利,1
China,2011,奈杰尔·A·布坎南,1
China,2011,多米尼克·罗迪耶,1
China,2011,吉田宽则,1
China,2011,小森茂树,1
China,2011,夏炜洋,1
China,2011,林海,1
China,2011,S.丁,1
China,2011,B.康奈利,1
China,2011,影山正光,1
China,2011,张寓朝,1
China,2011,齐春,1
China,2011,千叶阳子,1
China,2011,T·O·王,1
China,2011,李吉雄,1
China,2011,G.杨茨,1
China,2011,B.沃尔什,1
China,2011,B·弗拉芒,1
China,2011,长浜勉,1
China,2011,和田理人,1
China,2011,A·瓦西列夫,1
China,2011,C·-J·哈杰佩,1
China,2011,吴树森,1
China,2011,榎本正,1
China,2011,格雷厄姆·瑞易科瑞福特,1
China,2011,大卫·海博科斯,1
China,2011,鱼地秀贵,1
China,2011,K·普雷斯科德,1
China,2011,J.李,1
China,2011,D.施特劳斯,1
China,2011,A·S·肖舒尔,1
China,2011,Y·卡里图,1
China,2011,严卓荣,1
China,2011,迪派施·派瑞克,1
China,2011,汪波,1
China,2011,方勇,1
China,2011,C·巴松皮埃尔,1
China,2011,S·雷希,1
China,2011,秋元健吾,1
China,2011,T·费拉罗,1
China,2011,谷田部透,1
China,2011,B.布兰特,1
China,2011,山崎舜平,1
China,2011,刘后尧,1
China,2011,唐纳德·E·英格贝尔,1
China,2011,W·陈,1
China,2011,D·A·帕库拉,1
China,2011,芳谷俊英,1
China,2011,乔万娜·门卡雷利,1
China,2011,R·H·M·迪恩,1
China,2011,甲斐慎一,1
China,2011,M·J·绍,1
China,2011,A·B·贾斯特,1
China,2011,野副宽,1
China,2011,N·I·卢宾斯基,1
China,2011,马德莱娜·罗杰森,1
China,2011,濑川雄司,1
China,2011,陈冬耀,1
China,2011,张志强,1
China,2011,渡边俊夫,1
China,2011,马克·培根,1
China,2011,M·S·滕杜尔卡,1
China,2011,安德烈亚斯·昌加里斯,1
China,2011,S·马利克,1
China,2011,D·P·基德,1
China,2011,福本敦,1
China,2011,杨开敏,1
China,2011,R·W·蒂法梅尔,1
China,2011,J·G·沃泽尔,1
China,2011,韩晓跃,1
China,2011,J·斯洛伊,1
China,2011,大卫·J·赖特,1
China,2011,斯特芬-塞巴斯蒂安·博尔兹,1
China,2011,李选培,1
China,2011,M·K·卡达姆,1
China,2011,D·W·贾维斯,1
China,2011,市村功,1
China,2011,S·M·纳达卡蒂,1
China,2011,S·A·梅尔斯,1
China,2011,李京华,1
China,2011,泽井大辅,1
China,2011,邓肯·Q·M·克雷格,1
China,2011,T·韦伯,1
China,2011,阿克塞尔·京特,1
China,2011,D·R·派珀,1
China,2012,D·J·韦杰,1
China,2012,约翰·C·赫尔蒂恩,1
China,2012,吉冈浩,1
China,2012,森有一,1
China,2012,史蒂文·R·瓦格曼,1
China,2012,冈本昭弘,1
China,2012,史蒂文·P·弗洛德,1
China,2012,卡尔·J·斯凯普斯,1
China,2012,大卫·施泰因米勒,1
China,2012,泽利科·祖潘茨,1
China,2012,G·莱托,1
China,2012,A·I·庞提亚廷,1
China,2012,郑鹏,1
China,2012,D·W·贾维斯,1
China,2012,Y·埃帕尔,1
China,2012,詹森·泰勒,1
China,2012,黄一淼,1
China,2012,史蒂文·R·德雷格,1
China,2012,T·韦伯,1
China,2012,基兰·S·卡努库尔蒂,1
China,2012,藤井学,1
China,2012,安杰伊·F·雷巴查,1
China,2012,谭恩庆,1
China,2012,尼尔·A·拉科,1
China,2012,黄和平,1
China,2012,R·L·桑德雷格,1
China,2012,阿瑟·舍夫勒,1
China,2012,文森特·林德,1
China,2012,J-L·德尼萨尔,1
China,2012,詹姆斯·A·马斯特曼,1
China,2012,V·罗尼翁,1
China,2012,理查德·L·吕兰德,1
China,2012,平田真一,1
China,2012,水谷英夫,1
China,2012,B.贝尔,1
China,2012,伊恩·杰弗里·怀特,1
China,2012,戴维·安德鲁·史密斯·史密斯,1
China,2012,T.M.贝尔,1
China,2012,山岸建,1
China,2012,P·W·登斯皮,1
China,2012,古村京子,1
China,2012,戴维·克劳斯,1
China,2012,元·安,1
China,2012,唐晓溪,1
China,2012,R.A.赖乔-佩拉,1
China,2012,金宝珉,1
China,2012,金炯�,1
China,2012,琼斯·海曼,1
China,2012,安东尼奥·马丁·加埃塔,1
China,2012,K·钱,1
China,2012,姜泰暎,1
China,2012,保罗·邦迪,1
China,2012,北口佳范,1
China,2012,金炯一,1
China,2012,约翰·沃尔什,1
China,2012,马炼堪,1
China,2012,A·德富斯科,1
China,2012,马学品,1
China,2012,H·T·索,1
China,2012,朴珉圭,1
China,2012,S·舍佩尔斯,1
China,2012,朴用国,1
China,2012,罗宾·基思·摩尔,1
China,2012,彼得·哈勒姆·赖特,1
China,2012,金诚运,1
China,2012,安德鲁·亨特,1
China,2012,P·帕加诺,1
China,2012,杰里米·弗朗西斯·西登斯,1
China,2012,C.C.王,1
China,2012,瑟曼·索普,1
China,2012,斯坦利·伦登,1
China,2012,K.E.洛克,1
China,2012,罗伯特·亨利·哈德菲尔德,1
China,2012,西蒙·怀特雷,1
China,2012,J·霍格森,1
China,2012,木内彻,1
China,2012,Y·张,1
China,2012,武彦琴,1
China,2012,B·亚尔钦,1
China,2012,W·赵,1
China,2012,藤井严,1
China,2012,苏和生,1
China,2012,高俊飞,1
China,2012,高桥绘里香,1
China,2012,王瑞红,1
China,2012,N·P·索斯金,1
China,2012,M·恰克马克,1
China,2012,V·N·乌拉休科,1
China,2012,安德鲁·W·拉宾斯,1
China,2012,曼基里·T·克希尔萨加尔,1
China,2012,李革,1
China,2012,杨艾花,1
China,2013,八田一人,1
China,2013,B·C·加格亚,1
China,2013,B·汉密尔顿,1
China,2013,青木学,1
China,2013,卡莫尔·K·古普塔,1
China,2013,S·R·佩蒂格鲁,1
China,2013,周建平,1
China,2013,史蒂文·科克斯利恩,1
China,2013,A·N·毕晓普,1
China,2013,藤本由香子,1
China,2013,林正健,1
China,2013,J·D·伦尼,1
China,2013,鹿岛秀夫,1
China,2013,柳原政光,1
China,2013,瑞安·A·穆诺兹,1
China,2013,A·I·埃韦拉特斯,1
China,2013,山上隆平,1
China,2013,萩原哲,1
China,2013,寺田光一,1
China,2013,关口政,1
China,2013,C.布德罗,1
China,2013,永野久志,1
China,2013,K·J·韦布,1
China,2013,桥本雄一郎,1
China,2013,夏剑辉,1
China,2013,铃木康孝,1
China,2013,田中庆太,1
China,2013,根井正洋,1
China,2013,梶田笃史,1
China,2013,土井泰德,1
China,2013,户冢功,1
China,2013,倪江,1
China,2013,国本和彦,1
China,2013,李振声,1
China,2013,韦斯利·P·泰勒,1
China,2013,山本哲也,1
China,2013,松山知行,1
China,2013,杨晖,1
China,2013,小布赖恩·K·哈格雷夫,1
China,2013,姚静,1
China,2013,许文姬,1
China,2013,S·K·皮拉拉马里,1
China,2013,青木保夫,1
China,2013,J·W·库维斯,1
China,2013,李汉声,1
China,2013,S·C·布斯曼,1
China,2013,菅谷昌和,1
China,2013,马修·J·赖兰,1
China,2013,李国声,1
China,2013,杉山益之,1
China,2013,西前祐一,1
China,2013,H.科塞尔,1
China,2013,仓久敏,1
China,2013,R.L.托比亚,1
China,2013,A·拉格,1
China,2013,八田人,1
China,2013,关口政一,1
China,2013,B.达曼,1
China,2013,I·R·科林斯,1
China,2013,西前祐,1
China,2013,马克·M·弗里斯,1
China,2013,G·P·巴素洛茂,1
China,2013,郑鹏程,1
China,2013,A·卡昂,1
China,2013,迈克尔·尤金·扬,1
China,2013,徐维,1
China,2013,B·S·盖罗德,1
China,2013,迈克尔·埃文斯,1
China,2013,王英福,1
China,2013,R·A·巴尔多奇,1
China,2013,艾米丽·斯坦,1
China,2013,T·恩古延,1
China,2013,滕靖,1
China,2013,J·M·惠勒,1
China,2013,亚历山大·周·米塔尔,1
China,2013,能渡广美,1
China,2013,黄广斌,1
China,2013,G·皮埃,1
China,2013,理查德·诺曼,1
China,2013,J·W·洪,1
China,2013,W·H·休伊斯曼,1
China,2013,弗雷德里克·德圣-克鲁瓦,1
China,2013,威廉姆·G·小奥斯汀,1
China,2013,龚自明,1
China,2013,A·C·V·普拉默,1
China,2013,S·库马尔,1
China,2013,阿尔琼·丹尼尔·斯里尼瓦斯,1
China,2013,F·P·尤克尔特,1
China,2013,C·普罗布斯特,1
China,2013,E·格朗热,1
China,2013,王胜鹏,1
China,2013,濑尾哲史,1
China,2013,井上英子,1
China,2013,L·P·特兰,1
China,2013,王雪萍,1
China,2013,马修·R·罗宾逊,1
China,2013,梁永超,1
China,2013,高士伟,1
China,2013,林芝平,1
China,2013,藤井孝洋,1
China,2013,赵维根,1
China,2013,今村信人,1
China,2013,杨园丁,1
China,2013,M·E·莱维克,1
China,2013,D·K·狄克逊,1
China,2013,P·S·弗兰德尔斯,1
China,2013,杨平,1
China,2013,何文龙,1
China,2013,后藤久德,1
China,2013,M·斯泽曾,1
China,2013,S·A·沃思,1
China,2013,范家富,1
China,2013,哈维尔·吉拉特·萨恩,1
China,2013,J·科恩,1
China,2013,张婷,1
China,2013,苏春生,1
China,2013,D·伊根,1
China,2013,M·赖特,1
China,2013,G·M·维布姆,1
China,2013,D·佩特罗斯基,1
China,2013,N·F·胡克,1
China,2013,鲍俊安,1
China,2013,维多利诺·路安高·马林,1
China,2013,张翔宇,1
China,2013,C·菲尔斯基,1
China,2013,千田大树,1
China,2014,萨曼莎·J·霍斯曼,4
China,2014,毛里齐奥·德尔波斯,3
China,2014,安德烈亚·扎蒂尼,3
China,2014,达尼埃莱·法瓦罗,3
China,2014,史蒂文·J·佩尔龙,2
China,2014,R·拉亚戈帕尔,2
China,2014,唐纳德·R·巴特尔斯,2
China,2014,雅各布·D·查特顿,2
China,2014,罗伯特·D·洛伦兹,2
China,2014,K·J·哈尔弗森,2
China,2014,贾斯汀·M·约翰逊,2
China,2014,布伦达·B·巴德里,2
China,2014,洛里-安·S·普里奥洛,2
China,2014,詹姆士·C·瓦努斯,2
China,2014,田崎昭雄,2
China,2014,东幸太,2
China,2014,王常胜,2
China,2014,山根畅宏,2
China,2014,村并昌实,2
China,2014,M·德拉瓦里,2
China,2014,张礼锋,2
China,2014,赵平,2
China,2014,刘铮,2
China,2014,茹钢,2
China,2014,D·J·科斯特,1
China,2014,赵经鹏,1
China,2014,木下康宏,1
China,2014,郭正廷,1
China,2014,D·M·瑞格斯,1
China,2014,C·D·卡彭,1
China,2014,小松望,1
China,2014,孟祥浩,1
China,2014,李晟贤,1
China,2014,程国顺,1
China,2014,施利毅,1
China,2014,D·Q·罗斯三世,1
China,2014,陈红卫,1
China,2014,A·佩尔斯特,1
China,2014,E·蒂尔,1
China,2014,穆罕默迪 H·阿尔,1
China,2014,V·S·布雷登巴赫,1
China,2014,布鲁诺.J.埃恩斯珀格,1
China,2014,H·阿尔穆罕默迪,1
China,2014,桥本武,1
China,2014,G·舍希纳,1
China,2014,J·C·弗兰克林,1
China,2014,J·E·比斯格纳,1
China,2014,金子秀树,1
China,2014,R·森斯,1
China,2014,A·F·鲍伯,1
China,2014,A·I·埃弗雷特斯,1
China,2014,严向华,1
China,2014,斯蒂芬.布鲁恩斯,1
China,2014,J·M·库珀,1
China,2014,K·S·巴塔,1
China,2014,C·皮特森,1
China,2014,R·威尔森,1
China,2014,巴德里·维拉拉加凡,1
China,2014,埃尔维拉·蒙特内格罗,1
China,2014,N·雷蒙－马丁内斯,1
China,2014,E·J·鲍伯,1
China,2014,马蒂亚斯.施密特,1
China,2014,李青湘,1
China,2014,藤川博之,1
China,2014,冯欣,1
China,2014,J·R·罗森,1
China,2014,J·凯文·纳特尔,1
China,2014,三上治幸,1
China,2014,S·伊尔勒,1
China,2014,黄皇,1
China,2014,J·B·亨利,1
China,2014,E·K·普雷姆,1
China,2014,C·G·亨术,1
China,2014,A·C·L·杨,1
China,2014,岩崎阳介,1
China,2014,纳德·普曼德,1
China,2014,J·拉夫,1
China,2014,M·T·多德,1
China,2014,J·W·柏藤,1
China,2014,N·辛格,1
China,2014,S·R·麦克卢尔,1
China,2014,于明,1
China,2014,菅野伊知朗,1
China,2014,方建慧,1
China,2014,E·D·吉罗,1
China,2014,托马斯.丹尼尔,1
China,2014,M·A·马罗尼,1
China,2014,G·P·威廉姆斯,1
China,2014,R·亚当·赛格,1
China,2014,J·A·豪里,1
China,2014,康奈尔 K·N·麦克,1
China,2014,J·R·沃德里奇,1
China,2014,乌尔里克.里格尔,1
China,2014,E·A·昂特曼,1
China,2014,M·科藤,1
China,2014,杨卫东,1
China,2014,J·C·梅托,1
China,2014,布鲁斯·利·基恩,1
China,2014,J·L·巴扎拉,1
China,2014,巴克森·辛加拉姆,1
China,2014,H·豪普特曼,1
China,2014,阿克塞尔.迈耶,1
China,2014,C·J·斯特林格,1
China,2014,雷娜.D.福萨姆,1
China,2014,马万·M·哈索恩,1
China,2014,D·吉姆,1
China,2014,马克.埃利奥特,1
China,2014,波阿斯·维洛兹尼,1
China,2014,R·库达瓦拉曼桑莫尔西,1
China,2014,曹绍梅,1
China,2014,埃利奥特·詹姆斯·莱德,1
China,2014,菲利普·斯托塞尔,1
China,2014,保罗·阿克蒂斯,1
China,2014,J·P·特纳斯,1
China,2014,H·迈尔,1
China,2014,J·雷伯德,1
China,2014,S·S·科宾,1
China,2014,K·吉布斯,1
China,2014,F·艾克迈尔,1
China,2014,P·埃尔克,1
China,2014,I·布鲁德,1
China,2014,B·M·拉波波特,1
China,2014,小堀尚邦,1
China,2014,查尔斯·F·斯图道尔,1
China,2014,姜金涛,1
China,2014,R·A·安古罗戈麦兹,1
China,2014,周光星,1
China,2014,P·S·崔扎斯科,1
China,2014,D·W·赖特,1
China,2014,B·C·维尔森,1
China,2014,G·L·亨术,1
China,2014,施汉盛,1
China,2014,R·A·萨曼,1
China,2014,克里斯多佛·布赖恩·洛克,1
China,2014,D·D·伦普金,1
China,2014,C·Y·苏,1
China,2014,E·M·基比提,1
China,2014,R·赫勒,1
China,2014,刘新伟,1
China,2014,诹访敏宏,1
China,2014,G·M·艾尔托宁,1
China,2014,本杰明·A·普拉特,1
China,2014,埃斯特·布罗伊宁,1
China,2014,斯蒂芬.A.戈德曼,1
China,2014,T·达纳,1
China,2014,H·施托克尔,1
China,2014,保罗·莱兹伯格,1
China,2014,丹尼斯·索萨,1
China,2014,罗伯特·哈德菲尔德,1
China,2014,V·林登施特鲁特,1
China,2014,罗伯特·菲斯曼,1
China,2014,姜达荣,1
China,2014,弗兰克·温青格尔,1
China,2014,沃尔夫冈·罗伊德,1
China,2014,西蒙·怀特雷,1
China,2014,理查德·苏,1
China,2014,安东尼奥·盖塔,1
China,2014,克劳斯·沃斯,1
China,2014,克里斯蒂安·施托伊贝尔,1
China,2014,斯坦利·枝,1
China,2014,W·密特彻,1
China,2014,J·A·罗杰斯,1
China,2014,塔梅尔·卡亚尔,1
China,2014,R·G·纳佐,1
China,2014,E·梅纳德,1
China,2014,S·提尔奈,1
China,2014,彼得·莱特,1
China,2014,伊恩·怀特,1
China,2014,本桥隼,1
China,2014,罗宾·穆尔,1
China,2014,S·蒂尔尼,1
China,2014,朱正涛,1
China,2014,罗伯特·欧文·格里菲思,1
China,2014,罗纳德·泰勒,1
China,2014,马尔科姆·肯尼思·霍恩,1
China,2014,艾里克·布洛赫曼,1
China,2014,劳伦斯·戈夫,1
China,2014,理查德·布林哈姆,1
China,2014,松尾雄朗,1
China,2014,松尾雄一朗,1
China,2014,W·米切尔,1
China,2014,M·梅尔特,1
China,2014,内藤正弘,1
China,2014,乔瓦尼·切切雷,1
China,2014,约翰·鲁尔克,1
China,2014,D·施帕罗韦,1
China,2014,文卡塔拉曼南·塞沙德里,1
China,2014,大卫·卡蓬特,1
China,2014,仓田高明,1
China,2014,斯克特·纽厄尔,1
China,2014,大久保嘉彦,1
China,2014,戴维·史密斯,1
China,2014,保罗·邦迪,1
China,2014,孙玉刚,1
China,2014,小林大祐,1
China,2014,伯特·奥克斯,1
China,2014,李建宰,1
China,2014,宋晶尧,1
China,2014,霍萨姆·阿尔加米尔,1
China,2014,尼特·乔普拉,1
China,2014,山海嘉之,1
China,2014,瓦利德·哈桑内,1
China,2014,艾哈迈德·埃尔贝塔诺尼,1
China,2014,S.罗伯茨,1
China,2014,迈克·D·克兰德尔,1
China,2014,王定国,1
China,2014,夏洛塔·伯格哈德,1
China,2014,庄凌航,1
China,2014,艾瑞克·安东尼·皮罗奇洛,1
China,2014,L.多格蒂,1
China,2014,冈田笃,1
China,2014,S.奥尔德森,1
China,2014,福冈和树,1
China,2014,尼子雅章,1
China,2014,E.J.布卢姆纳,1
China,2014,黄颖,1
China,2014,丹尼尔·F·帕夫洛夫斯基,1
China,2014,A.利瓦伊,1
China,2014,拉塞尔·H·比维斯,1
China,2014,约阿希姆·菲尔德维什,1
China,2014,董成国,1
China,2014,雷振东,1
China,2014,卡特琳娜·莱夫泰瑞斯,1
China,2014,马克·亚伦·里王道斯基,1
China,2014,徐飞鹏,1
China,2014,S·斯维尔,1
China,2014,马克·D·洛文索,1
China,2014,威廉·约翰斯顿·雷,1
China,2014,J.莫克,1
China,2014,郑亚军,1
China,2014,E.弗伦斯基,1
China,2014,埃琳·贡内里乌松,1
China,2014,P.弗拉纳根,1
China,2014,安德鲁·J·彼得森,1
China,2014,R.托比亚,1
China,2014,B.舍普克,1
China,2014,理查德·A·布兰查德,1
China,2014,布莱德·欧罗,1
China,2014,马格纳斯·伯格伦德,1
China,2014,A.S-K.柯,1
China,2014,尼尔·O·莎顿,1
China,2014,D.勒斯特,1
China,2014,康琦,1
China,2014,吴永康,1
China,2014,伊格内修斯·A·卡多马,1
China,2014,帕特里克·斯托姆博格,1
China,2014,斯蒂芬·洛泰斯特,1
China,2014,D·P·沃勒,1
China,2014,广田幸逸,1
China,2014,赵伟,1
China,2014,苏雷什·B·辛格,1
China,2014,G.乔恩乔拉斯,1
China,2014,门胁征四郎,1
China,2014,罗昊,1
China,2014,贾瑞卿,1
China,2014,C.布德罗,1
China,2014,马林·林德堡,1
China,2014,科林·泰斯,1
China,2014,野坂健吉,1
China,2014,高桥邦夫,1
China,2014,俞海峰,1
China,2014,K-S·切昂,1
China,2014,范怡,1
China,2014,R·库达瓦拉曼桑努莫尔西,1
China,2014,杰佛瑞·巴德瑞君,1
China,2014,刘光文,1
China,2014,B.达曼,1
China,2015,W·卡塔尔多,2
China,2015,小野敏嗣,2
China,2015,八田一人,2
China,2015,M·科兹洛夫,2
China,2015,八田人,2
China,2015,大卫·林博罗珀洛斯,1
China,2015,史蒂文·大卫·奈瑞奥夫,1
China,2015,M·西尔弗,1
China,2015,蔡清程,1
China,2015,D·C·伯克宾德,1
China,2015,汤普森·S·王,1
China,2015,下坂畅明,1
China,2015,田中庆太,1
China,2015,仓久敏,1
China,2015,A.卡梅尔,1
China,2015,G·达瑞奥佛,1
China,2015,远藤真,1
China,2015,唐建明,1
China,2015,奥莱格·由里维奇·古斯京,1
China,2015,S·德奥利韦拉安图尼斯,1
China,2015,H·施赖尔,1
China,2015,B·莱因哈特,1
China,2015,S·突内夫,1
China,2015,土谷敦岐,1
China,2015,J·S·皮纳斯基,1
China,2015,I·陈,1
China,2015,阿尔费雷多·卡特利亚诺,1
China,2015,陈加庆,1
China,2015,佩尔·O·尼尔森,1
China,2015,住广胜志,1
China,2015,唐亮,1
China,2015,J·贾比尔,1
China,2015,迈克尔·L·斯坦纳,1
China,2015,S·奥代,1
China,2015,J·乌马纳,1
China,2015,C·塔隆,1
China,2015,C·约曼斯,1
China,2015,王太鑫,1
China,2015,S·爱德华兹,1
China,2015,D·安杰莉,1
China,2015,O·阿卜杜勒-拉赫曼·阿里,1
China,2015,罗伯特·弗里尔,1
China,2015,赵长征,1
China,2015,L·皮克,1
China,2015,J·哈姆齐克,1
China,2015,柯蒂斯·W·尼尔森,1
China,2015,杰罗姆·J·申泰格,1
China,2015,K·鲍曼,1
China,2015,G·米亚斯尼克,1
China,2015,C·斯道蒙特,1
China,2015,J·特雷纳,1
China,2015,M·德维尼,1
China,2015,N·赫佛特,1
China,2015,古田和浩,1
China,2015,A·海兹-亚米特,1
China,2015,镜庆,1
China,2015,W·莫亚,1
China,2015,S·鲍尔,1
China,2015,郑旭,1
China,2015,西前祐一,1
China,2015,山上隆平,1
China,2015,本杰明·C·哈丁,1
China,2015,杨林,1
China,2015,悦·林,1
China,2015,D·J·穆尼,1
China,2015,维吉尼亚·沃克·基廷,1
China,2015,田中幸恵,1
China,2015,C·希列斯彼,1
China,2015,科林·诺曼,1
China,2015,C·鲍德温,1
China,2015,C·L·蒂蒙斯,1
China,2015,莱斯利·大卫·贾维斯,1
China,2015,K·戈理普,1
China,2015,T·张,1
China,2015,M·米切尔,1
China,2015,马克·J·佩莱里蒂,1
China,2015,镜庆一,1
China,2015,本杰明·R·马修斯,1
China,2015,V·加拉蒂,1
China,2015,M·约翰逊,1
China,2015,埃文·L·施瓦茨,1
China,2015,布鲁斯·A.·通盖特,1
China,2015,S·E·德马蒂诺,1
China,2015,R·A·绍特,1
China,2015,渡边浩太,1
China,2015,莫汉·卡巴迪,1
China,2015,M·T·斯通,1
China,2015,J-L·德尼萨尔,1
China,2015,K·多布罗希埃尔斯卡-欧拉,1
China,2015,肖·康普顿·罗斯,1
China,2015,河田良,1
China,2015,廖玉珍,1
China,2015,M·费尔南德斯,1
China,2015,A·波蒂,1
China,2015,郑勇,1
China,2015,T·丹尼尔,1
China,2015,林靖,1
China,2015,丸谷裕树,1
China,2015,刘忆民,1
China,2015,G.J.布鲁克,1
China,2015,迈克尔·盖尔沃茨,1
China,2015,市川智子,1
China,2015,大卫·J·布吕默,1
China,2015,刘晓燕,1
China,2015,C·沙利文,1
China,2015,M·菲利普斯,1
China,2015,郝恩才,1
China,2015,L·加西亚,1
China,2015,徐吉祥,1
China,2015,井泽浩一,1
China,2015,A·克赛诺普洛斯,1
China,2015,A·西格尔,1
China,2015,A·波提,1
China,2015,A·G·法蒂夫,1
China,2015,R·碧斯莱,1
China,2015,三星兰,1
China,2015,长屋胜也,1
China,2015,井泽浩,1
China,2015,伊恩·金洛克,1
